Row,Alanine and aspartate metabolism,Aminobenzoate degradation,Aminophosphonate metabolism,Aminosugar metabolism,Arginine and proline metabolism,Ascorbate and aldarate metabolism,Atrazine degradation,Benzoate degradation,Beta-alanine metabolism,Bile acid metabolism,Bile acid synthesis,Biosynthesis of siderophore group nonribosomal peptides,Biotin metabolism,Butanoate metabolism,C5-branched dibasic acid metabolism,Caffeine metabolism,Carbon fixation in photosynthetic organisms,Carbon fixation pathways in prokaryotes,Cell wall biosynthesis,Chloroalkane and chloroalkene degradation,Cholesterol metabolism,Chondroitin sulfate degradation,Citric acid cycle,CoA catabolism,CoA synthesis,Cyanoamino acid metabolism,D-Arginine and D-ornithine metabolism,Drug metabolism,Exchange/demand reaction,Fatty acid oxidation,Fatty acid synthesis,Folate metabolism,Fructose and mannose metabolism,Galactose metabolism,Glutamate metabolism,Glutathione metabolism,Glycerophospholipid metabolism,"Glycine, serine and threonine metabolism","Glycine, serine, alanine, and threonine metabolism",Glycolysis/gluconeogenesis,Glyoxylate and dicarboxylate metabolism,Heme synthesis,Heparan sulfate degradation,Histidine metabolism,Histone phosphorylation,Hyaluronan metabolism,Inositol phosphate metabolism,Isoquinoline alkaloid biosynthesis,Lipopolysaccharide biosynthesis,Lysine metabolism,Methane metabolism,Methionine and cysteine metabolism,Miscellaneous,N-glycan degradation,N-glycan metabolism,NAD metabolism,"Neomycin, kanamycin and gentamicin biosynthesis",Nitrogen metabolism,Nucleotide interconversion,Nucleotide salvage pathway,Nucleotide sugar metabolism,O-glycan degradation,Others,Oxalate metabolism,Oxidative phosphorylation,Pentose and glucuronate interconversions,Pentose phosphate pathway,Peptide metabolism,Phenylalanine metabolism,Phenylpropanoid biosynthesis,Phosphonate and phosphinate metabolism,Plant polysaccharide degradation,Polycyclic aromatic hydrocarbon degradation,Porphyrin and chlorophyll metabolism,Primary amine metabolism,Propanoate metabolism,Purine catabolism,Purine synthesis,Pyrimidine catabolism,Pyrimidine synthesis,Pyruvate metabolism,R group synthesis,ROS detoxification,Respiration,Retinol metabolism,Sphingolipid metabolism,Squalene and cholesterol synthesis,Starch and sucrose metabolism,Steroid metabolism,Stickland reaction,Sulfur metabolism,Taurine and hypotaurine metabolism,Terpenoid backbone biosynthesis,Tetrahydrobiopterin metabolism,Thiamine metabolism,Toluene degradation,"Transport, extracellular","Transport, periplasmatic","Tropane, piperidine and pyridine alkaloid biosynthesis",Tryptophan metabolism,Tyrosine metabolism,Ubiquinone and other terpenoid-quinone biosynthesis,Unassigned,Urea cycle,Valerate metabolism,"Valine, leucine, and isoleucine metabolism",Vitamin B12 metabolism,Vitamin B2 metabolism,Vitamin B6 metabolism,Vitamin C metabolism,Wood-Ljungdahl Pathway,Xenobiotics metabolism,Zeatin biosynthesis,tRNA Charging
Acinetobacter_baumannii_ABNIH16.mat,3,1,0,3,11,3,0,1,2,0,0,2,1,4,0,0,0,1,4,0,3,0,4,1,0,1,0,1,40,4,22,3,6,6,2,1,40,0,4,3,4,2,1,1,2,0,1,0,0,4,0,2,1,0,0,3,0,3,12,0,1,0,1,0,0,7,4,0,4,0,0,2,0,0,0,3,5,0,1,1,1,0,0,3,0,2,1,5,0,0,1,3,2,0,2,0,53,30,0,7,11,4,0,1,0,6,14,1,5,0,1,2,1,0
Acinetobacter_baumannii_ABNIH18.mat,4,1,0,3,10,1,0,1,2,0,0,2,1,3,0,0,0,1,4,0,3,0,4,1,0,1,0,4,39,5,21,4,6,5,1,1,39,0,4,3,4,1,1,0,0,0,1,0,0,4,0,2,1,0,0,3,0,3,11,0,0,0,1,0,0,6,6,0,4,0,0,2,0,0,0,4,5,0,2,2,1,0,0,2,0,2,1,4,0,0,2,3,2,0,2,0,56,29,0,7,10,4,0,1,0,7,15,1,5,0,1,2,1,0
Acinetobacter_baumannii_ABNIH19.mat,3,0,0,4,14,4,0,1,2,2,0,2,1,4,0,0,0,1,2,0,0,0,4,1,0,1,0,3,26,3,19,2,6,7,0,0,37,0,4,3,4,1,1,1,3,0,1,0,0,5,1,3,0,0,0,3,0,3,9,0,0,0,1,0,0,6,5,0,4,0,0,1,0,0,0,3,5,0,2,0,0,0,0,2,0,0,1,4,0,0,1,3,2,0,2,0,46,33,0,8,9,2,0,1,0,7,12,1,4,0,1,2,1,0
Acinetobacter_baumannii_ABNIH22.mat,3,0,0,4,13,3,0,1,1,0,0,2,1,5,0,0,1,1,4,0,0,0,4,1,1,1,0,1,34,5,22,4,5,6,0,0,35,0,4,6,4,1,1,1,2,0,1,0,0,4,1,4,0,0,0,2,0,2,8,0,1,0,1,0,0,9,7,0,3,0,0,1,0,0,0,5,5,0,2,1,0,0,0,5,0,0,1,3,0,0,3,3,2,0,2,0,55,37,0,8,9,2,0,1,0,8,14,1,4,0,1,2,1,0
Acinetobacter_baumannii_ABNIH23.mat,3,1,0,3,11,3,0,1,2,0,0,2,1,3,0,0,0,1,4,0,0,0,4,1,0,1,0,3,34,5,19,4,6,5,1,0,42,0,4,3,3,1,1,0,0,0,1,0,0,4,0,2,1,0,0,4,0,3,11,0,0,0,1,1,0,7,4,0,4,0,0,2,0,0,0,3,5,1,2,1,2,0,0,3,0,0,1,4,0,0,1,3,2,0,2,0,50,32,0,8,11,5,0,1,0,8,14,1,5,0,1,2,1,0
Acinetobacter_baumannii_ABNIH25.mat,3,1,0,3,11,3,0,1,2,0,0,2,1,3,0,0,0,1,4,1,0,0,4,1,1,1,0,4,34,4,22,3,6,5,1,0,37,0,4,4,4,1,1,0,2,0,1,0,0,4,0,2,0,0,0,4,0,3,14,0,0,0,1,1,0,7,4,0,4,0,0,2,0,0,0,3,5,0,1,0,2,0,0,1,0,0,1,3,0,0,1,3,2,0,2,0,52,31,0,8,10,5,0,1,0,8,14,1,5,0,1,2,1,0
Acinetobacter_baumannii_ABNIH26.mat,3,2,0,3,13,3,0,1,2,2,0,2,1,4,0,0,0,1,2,0,3,0,4,1,0,1,0,2,45,5,20,4,6,5,0,1,38,0,4,2,5,2,1,1,0,0,1,0,0,4,1,2,1,0,0,4,0,3,11,0,0,0,1,0,0,7,4,0,4,0,0,3,0,0,0,4,5,0,2,0,1,0,0,3,0,2,1,4,0,0,1,3,2,0,2,0,63,32,0,7,12,4,0,1,0,7,14,1,5,0,1,2,1,0
Acinetobacter_baumannii_ABNIH3.mat,4,1,0,4,11,3,0,1,2,0,0,2,1,4,0,0,1,1,4,0,3,0,4,1,0,1,0,2,43,5,21,3,6,5,1,1,39,0,4,2,5,1,1,1,2,0,1,0,0,4,0,2,1,1,1,2,0,3,12,0,1,0,1,1,0,8,5,0,5,0,0,2,0,0,0,5,5,0,1,1,1,0,0,1,0,2,1,3,0,0,1,3,2,0,2,0,58,32,0,7,10,4,0,1,0,6,15,1,5,0,1,2,1,0
Acinetobacter_baumannii_ABNIH4.mat,3,1,0,3,11,3,0,1,2,0,0,2,1,3,0,0,0,1,2,0,3,0,3,1,0,1,0,3,41,6,27,4,7,5,2,1,39,0,4,2,4,1,1,1,2,0,1,0,0,4,1,2,1,0,0,3,0,3,13,0,1,0,1,1,0,7,5,0,4,0,0,2,0,0,0,3,5,0,1,1,2,0,0,1,0,2,1,3,0,0,1,3,2,0,2,0,54,33,0,7,10,4,0,1,0,7,15,1,5,0,1,2,1,0
Acinetobacter_baumannii_ABNIH5.mat,3,1,0,3,13,3,0,1,2,0,0,2,1,3,0,0,0,1,4,0,3,0,4,1,0,1,0,3,41,6,20,4,6,5,2,1,38,0,4,2,4,1,1,1,2,0,1,0,0,4,1,2,1,0,0,4,0,3,14,0,0,0,1,1,0,7,5,0,4,0,0,2,0,0,0,4,5,0,1,0,2,0,0,2,0,2,1,3,0,0,1,4,2,0,2,0,58,32,0,7,11,3,0,1,0,7,15,1,5,0,1,2,1,0
Acinetobacter_baumannii_ABNIH6.mat,3,1,0,3,11,4,0,1,2,0,0,2,1,4,0,0,0,1,4,0,3,0,4,1,0,1,0,3,46,5,21,3,6,6,2,1,39,0,4,3,4,2,1,1,4,0,1,0,0,5,0,3,1,0,0,2,0,3,10,0,1,0,1,1,0,7,4,0,4,0,0,3,0,0,0,5,5,0,1,2,1,0,0,2,0,2,1,2,0,0,1,3,2,0,2,0,59,31,0,7,10,4,0,1,0,6,12,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_1536_8.mat,3,1,0,3,11,4,0,1,2,0,0,2,1,3,0,0,0,1,4,0,3,0,3,1,1,1,0,3,37,5,21,5,6,5,2,1,39,0,4,2,4,2,0,0,2,0,1,0,0,4,0,2,1,0,0,3,0,3,12,0,0,0,1,0,0,7,4,0,4,0,0,2,0,0,0,3,5,1,2,1,2,0,0,2,0,2,1,3,0,0,2,3,2,0,2,0,60,29,0,7,10,3,0,1,0,8,14,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_1582_8.mat,3,2,0,4,11,3,0,1,2,0,0,2,1,4,0,0,0,1,4,0,3,0,4,1,0,1,0,3,44,5,20,4,6,5,1,1,37,0,4,2,5,2,1,1,0,0,1,0,0,4,1,2,1,0,0,4,0,3,13,0,0,0,1,1,0,7,5,0,5,0,0,3,0,0,0,5,5,2,2,0,1,0,0,1,0,2,2,4,0,0,2,3,2,0,2,0,61,30,0,7,11,4,0,1,0,6,14,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_1594_8.mat,5,2,0,3,11,4,0,1,2,0,0,2,1,2,0,0,0,1,4,0,3,0,4,1,0,1,0,3,45,6,19,4,6,6,1,1,39,0,4,2,4,2,1,1,2,0,1,0,0,4,0,3,1,0,0,2,0,4,12,0,0,0,1,1,0,7,7,0,5,0,0,3,0,0,0,5,5,2,0,2,0,0,0,2,0,2,1,3,0,0,1,4,2,0,2,0,58,31,0,7,9,3,0,1,0,6,14,2,5,0,1,2,1,0
Acinetobacter_baumannii_AB_1595_8.mat,3,1,0,4,11,3,0,1,2,0,0,2,1,3,0,0,0,1,4,1,3,0,4,1,1,1,0,3,41,6,19,5,6,5,2,1,39,0,4,2,4,1,1,0,2,0,1,0,0,4,1,2,1,0,0,4,0,3,14,0,0,0,1,1,0,7,4,0,4,0,0,2,0,0,0,3,5,1,2,0,2,0,0,1,0,2,1,3,0,0,1,3,2,0,2,0,55,31,0,7,11,4,0,1,0,7,15,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_1649_8.mat,4,1,0,3,13,4,0,1,2,0,0,2,1,3,0,0,0,1,3,0,3,0,3,1,0,1,0,3,38,6,20,5,7,5,2,1,39,0,4,3,4,1,1,0,2,0,1,0,0,4,0,3,1,0,0,4,0,3,13,0,0,0,1,0,0,7,4,0,4,0,0,2,0,0,0,3,5,2,1,1,2,0,0,2,0,2,1,3,0,0,1,3,2,0,2,0,58,30,0,6,11,3,0,1,0,7,15,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_1650_8.mat,3,1,0,3,11,4,0,1,2,0,0,2,1,3,0,0,0,1,3,0,3,0,3,1,0,1,0,4,39,6,19,4,6,5,2,1,39,0,4,2,4,2,1,0,2,0,1,0,0,4,0,3,1,0,0,4,0,3,13,0,0,0,1,0,0,7,4,0,4,0,0,1,0,0,0,4,5,0,1,1,2,0,0,1,0,2,1,4,0,0,2,3,2,0,2,0,57,35,0,7,10,4,0,1,0,7,14,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_1766_8.mat,3,2,0,4,10,3,0,1,2,0,0,2,1,4,0,0,0,1,4,1,3,0,4,1,0,1,0,3,44,5,20,3,6,5,1,1,37,0,4,2,5,2,1,1,0,0,1,0,0,4,1,2,1,0,0,4,0,2,13,0,0,0,1,1,0,7,5,0,5,0,0,3,0,0,0,4,5,0,2,0,1,0,0,2,0,2,1,4,0,0,2,3,2,0,2,0,59,31,0,7,11,4,0,1,0,7,14,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_2007_09_110_01_7.mat,3,1,0,2,11,4,0,1,2,2,0,2,1,3,0,0,0,1,4,0,3,0,4,1,0,1,0,1,42,6,19,4,7,3,0,1,36,0,4,2,4,1,1,0,2,0,1,0,0,4,0,2,1,0,0,4,0,1,13,0,1,0,1,0,0,6,4,0,4,0,0,2,0,0,0,3,5,0,2,0,1,0,0,1,0,0,1,5,0,0,1,3,2,0,2,0,53,29,0,6,10,3,0,1,0,6,13,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_2007_16_25_01_7.mat,3,2,0,3,14,4,0,1,2,0,0,2,1,4,0,0,0,1,3,0,3,0,4,1,1,1,0,3,39,5,21,3,6,7,2,0,39,0,4,2,4,1,1,1,2,0,1,0,0,4,0,2,0,0,0,1,0,4,12,0,1,0,1,1,0,7,6,0,5,0,0,3,0,0,0,5,5,0,0,1,0,0,0,3,0,2,1,3,0,0,1,3,2,0,2,0,54,29,0,7,10,2,0,1,0,6,15,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_2007_16_27_01.mat,3,2,0,4,12,4,0,1,2,2,0,2,1,4,0,0,0,1,3,0,3,0,4,1,1,1,0,2,42,5,21,2,6,5,1,1,37,0,4,2,4,1,1,1,0,0,1,0,0,4,1,2,1,0,0,5,0,4,13,0,0,0,1,0,0,7,4,0,5,0,0,3,0,0,0,4,5,0,2,1,0,0,0,2,0,2,1,4,0,0,2,4,2,0,2,0,62,35,0,7,12,3,0,1,0,7,15,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_2008_15_34_7.mat,3,2,0,4,11,3,0,1,2,2,0,2,1,4,0,0,0,1,4,0,3,0,4,1,0,1,0,3,42,5,20,3,6,5,1,1,37,0,4,2,5,1,1,1,0,0,1,0,0,4,1,2,1,0,0,4,0,3,14,0,0,0,1,1,0,7,4,0,5,0,0,3,0,0,0,4,5,2,1,0,1,0,0,1,0,2,1,4,0,0,2,4,2,0,2,0,61,34,0,7,11,4,0,1,0,7,15,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_2008_15_45.mat,3,1,0,4,13,3,0,1,2,0,0,2,1,4,0,0,0,1,4,0,3,0,4,1,1,1,0,2,43,6,19,3,6,6,0,0,39,0,4,3,4,1,1,1,2,0,1,0,0,4,0,2,0,0,0,1,0,3,12,0,1,0,1,1,0,7,6,0,5,0,0,3,0,0,0,5,5,0,1,1,1,0,0,2,0,2,1,3,0,0,1,3,2,0,2,0,59,34,0,7,11,4,0,1,0,7,15,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_2008_15_52.mat,4,1,0,4,11,4,0,1,2,0,0,2,1,4,0,0,0,1,4,0,3,0,4,1,0,1,0,4,44,6,19,3,6,5,1,1,38,0,4,2,4,1,1,1,2,0,1,0,0,5,1,3,1,0,0,4,0,4,14,0,1,0,1,0,0,7,4,0,4,0,0,2,0,0,0,3,5,0,1,3,1,0,0,2,0,2,1,5,0,0,1,3,2,0,2,0,62,28,0,6,11,3,0,0,0,7,15,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_2008_15_69.mat,4,1,0,3,11,4,0,1,2,2,0,2,1,4,0,0,0,1,3,0,3,0,4,1,0,1,0,2,38,4,22,3,6,5,0,1,38,0,4,2,4,1,1,1,0,0,1,0,0,4,0,2,1,0,0,4,0,2,14,0,0,0,1,0,0,7,4,0,8,0,0,3,0,0,0,3,5,1,1,1,1,0,0,2,0,2,1,4,0,0,1,3,2,0,2,0,60,33,0,7,11,1,0,1,0,7,15,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_2008_15_70.mat,3,2,0,4,12,3,0,1,2,0,0,2,1,3,0,0,0,1,4,0,3,0,3,1,1,1,0,3,45,6,19,3,7,5,1,1,38,0,4,2,5,1,1,1,0,0,1,0,0,4,0,2,0,0,0,5,0,3,12,0,0,0,1,1,0,8,6,0,5,0,0,3,0,0,0,4,5,2,1,1,2,0,0,1,0,2,1,4,0,0,1,3,2,0,2,0,69,34,0,7,10,3,0,1,0,6,15,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_2008_15_71.mat,3,2,0,3,11,4,0,1,2,0,0,2,1,4,0,0,0,1,4,0,3,0,4,1,1,1,0,3,43,5,20,4,6,5,1,1,38,0,4,2,4,1,1,0,2,0,1,0,0,5,0,3,0,0,0,5,0,4,14,0,0,0,1,0,0,7,6,0,5,0,0,1,0,0,0,4,6,1,1,1,1,0,0,2,0,2,1,4,0,0,1,3,2,0,2,0,59,32,0,7,12,3,0,1,0,7,15,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_2008_23_01_01_7.mat,3,2,0,3,12,4,0,1,2,0,0,2,1,4,0,0,0,1,4,1,3,0,4,1,0,1,0,3,42,6,19,3,6,5,1,1,36,0,4,2,4,2,1,1,0,0,1,0,0,4,1,3,1,0,0,4,0,4,15,0,0,0,1,1,0,7,5,0,5,0,0,3,0,0,0,4,5,0,2,0,0,0,0,2,0,2,1,4,0,0,1,3,2,0,2,0,62,31,0,7,9,3,0,1,0,7,14,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_2008_23_07_01_7.mat,3,1,0,4,11,3,0,1,2,2,0,2,1,3,0,0,0,1,4,0,3,0,3,1,0,1,0,1,45,5,20,3,7,5,1,1,37,0,4,2,5,2,1,1,0,0,1,0,0,4,1,2,1,0,0,4,0,3,16,0,0,0,1,1,0,7,4,0,4,0,0,3,0,0,0,4,5,0,1,0,1,0,0,2,0,2,1,4,0,0,1,3,2,0,2,0,61,35,0,7,12,4,0,1,0,8,14,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_2009_04_01_7.mat,3,1,0,4,13,3,0,1,1,0,0,2,1,4,0,0,0,1,4,0,3,0,4,1,1,1,0,3,43,6,19,4,6,6,0,1,39,0,4,3,4,1,1,0,2,0,1,0,0,4,0,3,0,0,0,3,0,4,13,0,0,0,1,1,0,7,6,0,3,0,0,3,0,0,0,5,6,1,1,1,0,0,0,2,0,2,1,3,0,0,3,4,2,0,2,0,55,31,0,7,11,3,0,1,0,8,15,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_2009_04_02_7.mat,3,1,0,4,11,3,0,1,2,0,0,2,1,3,0,0,0,1,2,0,3,0,4,1,1,1,0,3,41,5,20,3,6,5,2,1,39,0,4,3,4,1,1,1,2,0,1,0,0,4,1,2,1,0,0,2,0,2,13,0,0,0,1,1,0,7,5,0,4,0,0,2,0,0,0,5,5,0,1,1,1,0,0,2,0,2,1,3,0,0,1,3,2,0,2,0,60,31,0,7,9,3,0,1,0,7,15,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_515_8.mat,3,1,0,4,11,3,0,1,2,0,0,2,1,4,0,0,0,1,4,0,3,0,4,1,1,1,0,2,38,6,19,3,6,5,1,1,39,0,4,2,3,2,1,1,0,0,1,0,0,4,0,2,0,0,0,5,0,3,14,0,0,0,1,0,0,7,4,0,4,0,0,3,0,0,0,3,5,0,2,0,1,0,0,1,0,2,1,4,0,0,2,3,2,0,2,0,56,29,0,7,11,4,0,1,0,7,14,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_908_12.mat,3,1,0,4,11,3,0,1,2,0,0,2,1,3,0,0,0,1,4,0,3,0,3,1,1,1,0,4,37,5,20,3,7,5,1,1,39,0,4,2,5,2,1,1,2,0,1,0,0,4,0,2,0,0,0,5,0,3,14,0,0,0,1,0,0,7,5,0,4,0,0,2,0,0,0,3,5,0,2,0,2,0,0,1,0,2,1,3,0,0,1,3,2,0,2,0,54,32,0,7,11,4,0,1,0,7,14,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_908_13.mat,3,0,0,3,12,5,0,2,2,0,0,2,1,3,0,0,0,1,4,1,0,0,3,1,0,1,0,3,36,5,20,3,6,8,0,1,36,0,4,4,6,2,1,1,5,0,1,0,0,4,1,5,0,1,0,4,0,4,12,0,0,0,1,0,0,9,4,0,5,0,0,2,0,0,0,4,6,0,2,1,0,0,0,3,0,0,1,1,0,0,2,3,2,1,2,0,57,37,0,7,8,10,0,1,0,7,12,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_909_01_7.mat,3,2,0,3,11,4,0,1,2,2,0,2,1,4,0,0,0,1,4,0,3,0,4,1,1,1,0,3,39,6,19,4,6,6,1,1,38,0,4,2,4,1,1,0,0,0,1,0,0,6,1,3,1,0,0,4,0,4,15,0,0,0,1,1,0,8,5,0,5,0,0,3,0,0,0,4,5,1,1,0,0,0,0,1,0,2,1,4,0,0,2,4,2,0,2,0,53,31,0,7,11,2,0,1,0,6,13,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_909_02_7.mat,3,2,0,3,11,4,0,2,2,0,0,2,1,4,0,0,0,1,4,0,3,0,4,1,0,1,0,2,43,5,21,3,5,6,1,1,37,0,4,2,4,1,1,1,3,0,1,0,0,6,1,3,1,0,0,4,0,2,16,0,0,0,1,1,0,8,5,0,5,0,0,3,0,0,0,4,5,0,1,0,1,0,0,3,0,2,1,3,0,0,1,3,2,0,2,0,57,27,0,7,10,9,0,1,0,7,13,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_909_05.mat,3,2,0,4,11,3,0,1,2,0,0,2,1,3,0,0,1,1,4,0,3,0,3,1,0,0,0,1,44,5,20,3,7,5,1,0,37,0,4,2,4,2,1,1,0,0,1,0,0,4,1,2,1,0,0,5,0,3,15,0,0,0,1,1,0,8,4,0,5,0,0,3,0,0,0,5,5,0,1,0,1,0,0,3,0,2,1,4,0,0,1,3,2,0,2,0,64,29,0,7,10,4,0,1,0,7,14,1,5,0,1,1,1,0
Acinetobacter_baumannii_AB_TG19617.mat,3,2,0,3,11,5,0,1,2,0,0,2,1,4,0,0,0,1,4,0,3,0,4,1,0,1,0,3,45,5,21,4,6,5,1,1,37,0,4,2,5,1,1,1,0,0,2,0,0,4,1,2,1,0,0,5,0,3,13,0,0,0,1,1,0,8,4,0,5,0,0,3,0,0,0,4,5,1,2,0,1,0,0,1,0,2,1,4,0,0,3,3,2,0,2,0,59,33,0,7,11,3,0,1,0,7,14,1,5,1,1,2,1,0
Acinetobacter_baumannii_AB_TG2018.mat,4,2,0,4,11,4,0,1,2,2,0,2,1,4,0,0,0,1,4,1,3,0,4,1,0,1,0,2,42,5,20,3,6,6,1,1,38,0,4,2,4,2,1,1,2,0,1,0,0,4,0,3,1,0,0,4,0,4,15,0,0,0,1,1,0,7,4,0,4,0,0,3,0,0,0,4,5,0,2,0,0,0,0,2,0,2,2,3,0,0,1,3,2,0,2,0,61,34,0,7,11,3,0,1,0,7,14,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_TG2022.mat,3,2,0,3,12,3,0,1,2,2,0,2,1,4,0,0,0,1,4,0,3,0,4,1,0,1,0,2,44,5,20,3,6,5,1,1,37,0,4,2,2,2,1,1,0,0,1,0,0,4,1,2,1,0,0,5,0,3,11,0,0,0,1,1,0,7,4,0,5,0,0,3,0,0,0,4,5,0,2,0,1,0,0,2,0,2,1,4,0,0,2,3,2,0,2,0,61,36,0,7,10,5,0,1,0,8,14,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_TG2023.mat,3,2,0,3,12,3,0,1,2,0,0,2,1,3,0,0,0,1,4,0,3,0,4,1,0,1,0,2,42,5,21,3,5,7,2,1,39,0,4,3,2,2,1,1,2,0,1,0,0,4,0,2,1,0,0,5,0,3,11,0,0,0,1,1,0,7,4,0,5,0,0,3,0,0,0,4,5,1,1,1,1,0,0,2,0,2,1,3,0,0,1,3,2,0,2,0,56,29,0,7,11,5,0,1,0,6,14,2,5,0,1,2,1,0
Acinetobacter_baumannii_AB_TG2026.mat,4,2,0,4,12,3,0,1,2,0,0,2,1,3,0,0,0,1,2,0,3,0,4,1,1,1,0,2,44,5,20,2,6,5,2,1,40,0,4,3,4,2,1,1,0,0,1,0,0,4,0,2,0,0,0,2,0,3,12,0,1,0,1,0,0,7,6,0,5,0,0,3,0,0,0,5,5,0,2,1,1,0,0,3,0,2,1,3,0,0,2,3,2,0,2,0,61,28,0,7,12,4,0,1,0,6,14,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_TG2028.mat,3,1,0,3,11,4,0,1,2,2,0,2,1,4,0,0,0,1,3,0,3,0,3,1,0,1,0,2,43,6,19,3,7,5,0,1,37,0,4,2,4,1,1,1,0,0,1,0,0,5,0,3,1,0,0,4,0,3,12,0,0,0,1,0,0,7,6,0,4,0,0,3,0,0,0,3,5,0,1,1,3,0,0,2,0,2,1,5,0,0,1,3,2,0,2,0,62,32,0,6,10,3,0,1,0,8,15,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_TG2030.mat,4,1,0,3,11,4,0,1,2,2,0,2,1,3,0,0,0,1,3,1,3,0,3,1,0,1,0,4,41,5,20,3,7,5,1,1,38,0,4,3,4,2,1,1,2,0,1,0,0,5,0,3,1,0,0,3,0,3,11,0,0,0,1,0,0,7,4,0,4,0,0,2,0,0,0,3,5,0,2,3,2,0,0,2,0,2,1,3,0,0,1,3,2,0,2,0,64,30,0,6,10,3,0,1,0,8,14,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_TG2031.mat,3,1,0,4,11,4,0,1,2,0,0,2,1,4,0,0,0,1,3,0,3,0,4,1,1,1,0,3,42,5,21,2,5,6,2,1,38,0,4,3,4,2,1,0,2,0,1,0,0,5,0,3,0,0,0,3,0,3,11,0,1,0,1,0,0,7,6,0,4,0,0,3,0,0,0,4,5,0,1,3,1,0,0,3,0,2,1,3,0,0,1,3,2,0,2,0,55,26,0,6,9,3,0,1,0,6,14,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_TG27335.mat,3,2,0,4,11,3,0,1,2,0,0,2,1,4,0,0,0,1,4,0,3,0,3,1,0,1,0,2,43,5,20,4,7,5,1,1,37,0,4,2,5,2,1,1,0,0,1,0,0,4,1,2,1,0,0,5,0,3,13,0,0,0,1,1,0,7,5,0,5,0,0,3,0,0,0,4,5,1,2,0,1,0,0,3,0,2,1,4,0,0,1,3,2,0,2,0,61,32,0,7,10,4,0,1,0,7,14,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_TG27339.mat,3,2,0,3,13,4,0,1,2,2,0,2,1,4,0,0,0,1,3,0,3,0,4,1,0,1,0,3,43,6,20,3,6,5,0,1,37,0,4,2,4,2,1,1,0,0,1,0,0,4,1,2,1,0,0,4,0,4,13,0,0,0,1,1,0,7,5,0,5,0,0,3,0,0,0,5,5,0,2,0,0,0,0,3,0,2,1,4,0,0,2,3,2,0,2,0,62,34,0,7,10,3,0,1,0,7,14,1,5,0,1,2,1,0
Acinetobacter_baumannii_AB_TG27343.mat,4,1,0,3,10,1,0,3,2,2,0,2,1,3,0,0,0,1,5,1,3,0,3,1,0,1,0,2,35,4,22,5,7,5,2,1,39,0,4,3,3,1,1,0,2,0,1,0,0,4,0,2,1,0,0,2,0,3,11,0,0,0,1,0,0,6,5,0,3,0,0,2,0,0,0,3,5,1,2,3,2,0,0,1,0,2,1,3,0,0,2,3,2,0,2,0,53,31,0,7,10,4,0,1,0,7,15,1,5,0,1,2,1,0
Acinetobacter_baumannii_AC12.mat,3,1,0,4,11,3,0,1,2,0,0,2,1,3,0,0,0,1,4,0,0,0,4,1,0,1,0,3,26,5,20,4,8,7,1,0,36,0,4,2,4,1,1,0,3,0,1,0,0,4,1,5,0,1,1,0,0,4,13,0,2,0,1,0,0,7,7,0,6,0,0,1,0,0,0,4,5,1,1,0,2,0,0,5,0,0,1,2,0,0,1,3,2,1,2,0,49,35,0,8,9,5,0,1,0,8,15,1,5,0,1,2,1,0
